0.09146397 0.78896451 0.72029786 0.04586932 0.63768426 0.87487411 0.47065645 0.22550127 0.44123661 0.53248695 0.00579852 
0.95736564 2.45120273 -7.38789796 -4.52860046 2.63403543 -9.58733661 7.27511555 2.28718680 9.78133231 -5.31220002 -10.68369122 
0.53407392 8.79221207 12.21651178 4.15542068 -13.27500422 2.36586494 -9.32193826 -4.95727812 -2.11195039 14.50352714 -7.00195237 
0.46867275 1.21488392 -1.86614496 -6.77599208 -1.72168891 16.67370288 -0.87395355 -10.89887950 -5.67265517 10.61838226 -14.65599338 
0.46943571 -5.19307693 -10.19337265 -9.44165875 -2.99431449 0.39580537 -1.14038262 6.96877348 6.43937935 10.75676450 5.07245124 
